"LATITUDE","LONGITUDE","DATE","FOG","HEAVYFOG"
"32.7336","-117.1831","2/16/2013","",""
"32.7336","-117.1831","2/17/2013","",""
"32.7336","-117.1831","2/18/2013","",""
"32.7336","-117.1831","2/19/2013","1",""
"32.7336","-117.1831","2/20/2013","",""
"32.7336","-117.1831","2/21/2013","",""
"32.7336","-117.1831","2/22/2013","",""
"32.7336","-117.1831","2/23/2013","",""
"32.7336","-117.1831","2/24/2013","",""
"32.7336","-117.1831","2/25/2013","",""
"32.7336","-117.1831","2/26/2013","",""
"32.7336","-117.1831","2/27/2013","",""
"32.7336","-117.1831","2/28/2013","",""
"32.7336","-117.1831","3/1/2013","",""
"32.7336","-117.1831","3/2/2013","",""
"32.7336","-117.1831","3/3/2013","",""
"32.7336","-117.1831","3/4/2013","",""
"32.7336","-117.1831","3/5/2013","",""
"32.7336","-117.1831","3/6/2013","",""
"32.7336","-117.1831","3/7/2013","1",""
"32.7336","-117.1831","3/8/2013","",""
"32.7336","-117.1831","3/9/2013","",""
"32.7336","-117.1831","3/10/2013","",""
"32.7336","-117.1831","3/11/2013","",""
"32.7336","-117.1831","3/12/2013","1","1"
"32.7336","-117.1831","3/13/2013","1","1"
"32.7336","-117.1831","3/14/2013","1",""
"32.7336","-117.1831","3/15/2013","","1"
"32.7336","-117.1831","3/16/2013","",""
"32.7336","-117.1831","3/17/2013","",""
"32.7336","-117.1831","3/18/2013","",""
"32.7336","-117.1831","3/19/2013","",""
"32.7336","-117.1831","3/20/2013","",""
"32.7336","-117.1831","3/21/2013","",""
"32.7336","-117.1831","3/22/2013","",""
"32.7336","-117.1831","3/23/2013","",""
"32.7336","-117.1831","3/24/2013","",""
"32.7336","-117.1831","3/25/2013","",""
"32.7336","-117.1831","3/26/2013","",""
"32.7336","-117.1831","3/27/2013","",""
"32.7336","-117.1831","3/28/2013","",""
"32.7336","-117.1831","3/29/2013","",""
"32.7336","-117.1831","3/30/2013","",""
"32.7336","-117.1831","3/31/2013","",""
"32.7336","-117.1831","4/1/2013","",""
"32.7336","-117.1831","4/2/2013","1",""
"32.7336","-117.1831","4/3/2013","",""
"32.7336","-117.1831","4/4/2013","",""
"32.7336","-117.1831","4/5/2013","",""
"32.7336","-117.1831","4/6/2013","",""
"32.7336","-117.1831","4/7/2013","",""
"32.7336","-117.1831","4/8/2013","",""
"32.7336","-117.1831","4/9/2013","",""
"32.7336","-117.1831","4/10/2013","",""
"32.7336","-117.1831","4/11/2013","",""
"32.7336","-117.1831","4/12/2013","",""
"32.7336","-117.1831","4/13/2013","",""
"32.7336","-117.1831","4/14/2013","",""
"32.7336","-117.1831","4/15/2013","",""
"32.7336","-117.1831","4/16/2013","",""
"32.7336","-117.1831","4/17/2013","",""
"32.7336","-117.1831","4/18/2013","",""
"32.7336","-117.1831","4/19/2013","",""
"32.7336","-117.1831","4/20/2013","",""
"32.7336","-117.1831","4/21/2013","",""
"32.7336","-117.1831","4/22/2013","",""
"32.7336","-117.1831","4/23/2013","",""
"32.7336","-117.1831","4/24/2013","",""
"32.7336","-117.1831","4/25/2013","",""
"32.7336","-117.1831","4/26/2013","",""
"32.7336","-117.1831","4/27/2013","",""
"32.7336","-117.1831","4/28/2013","",""
"32.7336","-117.1831","4/29/2013","",""
"32.7336","-117.1831","4/30/2013","",""
"32.7336","-117.1831","5/1/2013","",""
"32.7336","-117.1831","5/2/2013","",""
"32.7336","-117.1831","5/3/2013","",""
"32.7336","-117.1831","5/4/2013","",""
"32.7336","-117.1831","5/5/2013","",""
"32.7336","-117.1831","5/6/2013","",""
"32.7336","-117.1831","5/7/2013","",""
"32.7336","-117.1831","5/8/2013","",""
"32.7336","-117.1831","5/9/2013","",""
"32.7336","-117.1831","5/10/2013","",""
"32.7336","-117.1831","5/11/2013","",""
"32.7336","-117.1831","5/12/2013","1",""
"32.7336","-117.1831","5/13/2013","",""
"32.7336","-117.1831","5/14/2013","1",""
"32.7336","-117.1831","5/15/2013","",""
"32.7336","-117.1831","5/16/2013","",""
"32.7336","-117.1831","5/17/2013","",""
"32.7336","-117.1831","5/18/2013","",""
"32.7336","-117.1831","5/19/2013","",""
"32.7336","-117.1831","5/20/2013","",""
"32.7336","-117.1831","5/21/2013","",""
"32.7336","-117.1831","5/22/2013","",""
"32.7336","-117.1831","5/23/2013","",""
"32.7336","-117.1831","5/24/2013","",""
"32.7336","-117.1831","5/25/2013","",""
"32.7336","-117.1831","5/26/2013","",""
"32.7336","-117.1831","5/27/2013","",""
"32.7336","-117.1831","5/28/2013","",""
"32.7336","-117.1831","5/29/2013","",""
"32.7336","-117.1831","5/30/2013","",""
"32.7336","-117.1831","5/31/2013","",""
"32.7336","-117.1831","6/1/2013","",""
"32.7336","-117.1831","6/2/2013","",""
"32.7336","-117.1831","6/3/2013","",""
"32.7336","-117.1831","6/4/2013","",""
"32.7336","-117.1831","6/5/2013","",""
"32.7336","-117.1831","6/6/2013","",""
"32.7336","-117.1831","6/7/2013","",""
"32.7336","-117.1831","6/8/2013","",""
"32.7336","-117.1831","6/9/2013","",""
"32.7336","-117.1831","6/10/2013","",""
"32.7336","-117.1831","6/11/2013","",""
"32.7336","-117.1831","6/12/2013","1",""
"32.7336","-117.1831","6/13/2013","",""
"32.7336","-117.1831","6/14/2013","",""
"32.7336","-117.1831","6/15/2013","",""
"32.7336","-117.1831","6/16/2013","",""
"32.7336","-117.1831","6/17/2013","",""
"32.7336","-117.1831","6/18/2013","",""
"32.7336","-117.1831","6/19/2013","",""
"32.7336","-117.1831","6/20/2013","",""
"32.7336","-117.1831","6/21/2013","",""
"32.7336","-117.1831","6/22/2013","",""
"32.7336","-117.1831","6/23/2013","",""
"32.7336","-117.1831","6/24/2013","",""
"32.7336","-117.1831","6/25/2013","",""
"32.7336","-117.1831","6/26/2013","",""
"32.7336","-117.1831","6/27/2013","",""
"32.7336","-117.1831","6/28/2013","",""
"32.7336","-117.1831","6/29/2013","",""
"32.7336","-117.1831","6/30/2013","",""
"32.7336","-117.1831","7/1/2013","",""
"32.7336","-117.1831","7/2/2013","",""
"32.7336","-117.1831","7/3/2013","",""
"32.7336","-117.1831","7/4/2013","",""
"32.7336","-117.1831","7/5/2013","",""
"32.7336","-117.1831","7/6/2013","",""
"32.7336","-117.1831","7/7/2013","",""
"32.7336","-117.1831","7/8/2013","1",""
"32.7336","-117.1831","7/9/2013","",""
"32.7336","-117.1831","7/10/2013","",""
"32.7336","-117.1831","7/11/2013","",""
"32.7336","-117.1831","7/12/2013","",""
"32.7336","-117.1831","7/13/2013","",""
"32.7336","-117.1831","7/14/2013","",""
"32.7336","-117.1831","7/15/2013","",""
"32.7336","-117.1831","7/16/2013","",""
"32.7336","-117.1831","7/17/2013","1",""
"32.7336","-117.1831","7/18/2013","",""
"32.7336","-117.1831","7/19/2013","",""
"32.7336","-117.1831","7/20/2013","",""
"32.7336","-117.1831","7/21/2013","",""
"32.7336","-117.1831","7/22/2013","",""
"32.7336","-117.1831","7/23/2013","",""
"32.7336","-117.1831","7/24/2013","",""
"32.7336","-117.1831","7/25/2013","",""
"32.7336","-117.1831","7/26/2013","",""
"32.7336","-117.1831","7/27/2013","",""
"32.7336","-117.1831","7/28/2013","",""
"32.7336","-117.1831","7/29/2013","",""
"32.7336","-117.1831","7/30/2013","",""
"32.7336","-117.1831","7/31/2013","",""
"32.7336","-117.1831","8/1/2013","",""
"32.7336","-117.1831","8/2/2013","",""
"32.7336","-117.1831","8/3/2013","",""
"32.7336","-117.1831","8/4/2013","",""
"32.7336","-117.1831","8/5/2013","",""
"32.7336","-117.1831","8/6/2013","",""
"32.7336","-117.1831","8/7/2013","",""
"32.7336","-117.1831","8/8/2013","",""
"32.7336","-117.1831","8/9/2013","",""
"32.7336","-117.1831","8/10/2013","",""
"32.7336","-117.1831","8/11/2013","",""
"32.7336","-117.1831","8/12/2013","",""
"32.7336","-117.1831","8/13/2013","",""
"32.7336","-117.1831","8/14/2013","",""
"32.7336","-117.1831","8/15/2013","",""
"32.7336","-117.1831","8/16/2013","",""
"32.7336","-117.1831","8/17/2013","",""
"32.7336","-117.1831","8/18/2013","",""
"32.7336","-117.1831","8/19/2013","",""
"32.7336","-117.1831","8/20/2013","",""
"32.7336","-117.1831","8/21/2013","",""
"32.7336","-117.1831","8/22/2013","",""
"32.7336","-117.1831","8/23/2013","",""
"32.7336","-117.1831","8/24/2013","",""
"32.7336","-117.1831","8/25/2013","",""
"32.7336","-117.1831","8/26/2013","",""
"32.7336","-117.1831","8/27/2013","",""
"32.7336","-117.1831","8/28/2013","",""
"32.7336","-117.1831","8/29/2013","",""
"32.7336","-117.1831","8/30/2013","",""
"32.7336","-117.1831","8/31/2013","",""
"32.7336","-117.1831","9/1/2013","","1"
"32.7336","-117.1831","9/2/2013","","1"
"32.7336","-117.1831","9/3/2013","",""
"32.7336","-117.1831","9/4/2013","",""
"32.7336","-117.1831","9/5/2013","",""
"32.7336","-117.1831","9/6/2013","",""
"32.7336","-117.1831","9/7/2013","","1"
"32.7336","-117.1831","9/8/2013","",""
"32.7336","-117.1831","9/9/2013","",""
"32.7336","-117.1831","9/10/2013","",""
"32.7336","-117.1831","9/11/2013","",""
"32.7336","-117.1831","9/12/2013","",""
"32.7336","-117.1831","9/13/2013","",""
"32.7336","-117.1831","9/14/2013","",""
"32.7336","-117.1831","9/15/2013","",""
"32.7336","-117.1831","9/16/2013","",""
"32.7336","-117.1831","9/17/2013","",""
"32.7336","-117.1831","9/18/2013","",""
"32.7336","-117.1831","9/19/2013","",""
"32.7336","-117.1831","9/20/2013","",""
"32.7336","-117.1831","9/21/2013","",""
"32.7336","-117.1831","9/22/2013","",""
"32.7336","-117.1831","9/23/2013","",""
"32.7336","-117.1831","9/24/2013","",""
"32.7336","-117.1831","9/25/2013","",""
"32.7336","-117.1831","9/26/2013","",""
"32.7336","-117.1831","9/27/2013","",""
"32.7336","-117.1831","9/28/2013","",""
"32.7336","-117.1831","9/29/2013","",""
"32.7336","-117.1831","9/30/2013","","1"
"32.7336","-117.1831","10/1/2013","",""
"32.7336","-117.1831","10/2/2013","",""
"32.7336","-117.1831","10/3/2013","",""
"32.7336","-117.1831","10/4/2013","",""
"32.7336","-117.1831","10/5/2013","",""
"32.7336","-117.1831","10/6/2013","",""
"32.7336","-117.1831","10/7/2013","",""
"32.7336","-117.1831","10/8/2013","",""
"32.7336","-117.1831","10/9/2013","",""
"32.7336","-117.1831","10/10/2013","",""
"32.7336","-117.1831","10/11/2013","",""
"32.7336","-117.1831","10/12/2013","",""
"32.7336","-117.1831","10/13/2013","",""
"32.7336","-117.1831","10/14/2013","",""
"32.7336","-117.1831","10/15/2013","",""
"32.7336","-117.1831","10/16/2013","",""
"32.7336","-117.1831","10/17/2013","",""
"32.7336","-117.1831","10/18/2013","",""
"32.7336","-117.1831","10/19/2013","",""
"32.7336","-117.1831","10/20/2013","",""
"32.7336","-117.1831","10/21/2013","",""
"32.7336","-117.1831","10/22/2013","",""
"32.7336","-117.1831","10/23/2013","",""
"32.7336","-117.1831","10/24/2013","",""
"32.7336","-117.1831","10/25/2013","",""
"32.7336","-117.1831","10/26/2013","",""
"32.7336","-117.1831","10/27/2013","",""
"32.7336","-117.1831","10/28/2013","",""
"32.7336","-117.1831","10/29/2013","1",""
"32.7336","-117.1831","10/30/2013","",""
"32.7336","-117.1831","10/31/2013","",""
"32.7336","-117.1831","11/1/2013","",""
"32.7336","-117.1831","11/2/2013","",""
"32.7336","-117.1831","11/3/2013","",""
"32.7336","-117.1831","11/4/2013","",""
"32.7336","-117.1831","11/5/2013","",""
"32.7336","-117.1831","11/6/2013","",""
"32.7336","-117.1831","11/7/2013","",""
"32.7336","-117.1831","11/8/2013","",""
"32.7336","-117.1831","11/9/2013","",""
"32.7336","-117.1831","11/10/2013","",""
"32.7336","-117.1831","11/11/2013","",""
"32.7336","-117.1831","11/12/2013","",""
"32.7336","-117.1831","11/13/2013","",""
"32.7336","-117.1831","11/14/2013","",""
"32.7336","-117.1831","11/15/2013","",""
"32.7336","-117.1831","11/16/2013","",""
"32.7336","-117.1831","11/17/2013","",""
"32.7336","-117.1831","11/18/2013","",""
"32.7336","-117.1831","11/19/2013","",""
"32.7336","-117.1831","11/20/2013","",""
"32.7336","-117.1831","11/21/2013","",""
"32.7336","-117.1831","11/22/2013","",""
"32.7336","-117.1831","11/23/2013","",""
"32.7336","-117.1831","11/24/2013","",""
"32.7336","-117.1831","11/25/2013","",""
"32.7336","-117.1831","11/26/2013","",""
"32.7336","-117.1831","11/27/2013","",""
"32.7336","-117.1831","11/28/2013","",""
"32.7336","-117.1831","11/29/2013","",""
"32.7336","-117.1831","11/30/2013","",""
"32.7336","-117.1831","12/1/2013","",""
"32.7336","-117.1831","12/2/2013","",""
"32.7336","-117.1831","12/3/2013","",""
"32.7336","-117.1831","12/4/2013","",""
"32.7336","-117.1831","12/5/2013","",""
"32.7336","-117.1831","12/6/2013","",""
"32.7336","-117.1831","12/7/2013","",""
"32.7336","-117.1831","12/8/2013","",""
"32.7336","-117.1831","12/9/2013","",""
"32.7336","-117.1831","12/10/2013","",""
"32.7336","-117.1831","12/11/2013","",""
"32.7336","-117.1831","12/12/2013","",""
"32.7336","-117.1831","12/13/2013","",""
"32.7336","-117.1831","12/14/2013","",""
"32.7336","-117.1831","12/15/2013","",""
"32.7336","-117.1831","12/16/2013","",""
"32.7336","-117.1831","12/17/2013","",""
"32.7336","-117.1831","12/18/2013","",""
"32.7336","-117.1831","12/19/2013","",""
"32.7336","-117.1831","12/20/2013","",""
"32.7336","-117.1831","12/21/2013","",""
"32.7336","-117.1831","12/22/2013","",""
"32.7336","-117.1831","12/23/2013","",""
"32.7336","-117.1831","12/24/2013","",""
"32.7336","-117.1831","12/25/2013","",""
"32.7336","-117.1831","12/26/2013","",""
"32.7336","-117.1831","12/27/2013","",""
"32.7336","-117.1831","12/28/2013","",""
"32.7336","-117.1831","12/29/2013","",""
"32.7336","-117.1831","12/30/2013","",""
"32.7336","-117.1831","12/31/2013","",""
"32.7336","-117.1831","1/1/2014","",""
"32.7336","-117.1831","1/2/2014","",""
"32.7336","-117.1831","1/3/2014","",""
"32.7336","-117.1831","1/4/2014","",""
"32.7336","-117.1831","1/5/2014","",""
"32.7336","-117.1831","1/6/2014","",""
"32.7336","-117.1831","1/7/2014","",""
"32.7336","-117.1831","1/8/2014","",""
"32.7336","-117.1831","1/9/2014","",""
"32.7336","-117.1831","1/10/2014","",""
"32.7336","-117.1831","1/11/2014","",""
"32.7336","-117.1831","1/12/2014","",""
"32.7336","-117.1831","1/13/2014","",""
"32.7336","-117.1831","1/14/2014","",""
"32.7336","-117.1831","1/15/2014","",""
"32.7336","-117.1831","1/16/2014","",""
"32.7336","-117.1831","1/17/2014","",""
"32.7336","-117.1831","1/18/2014","",""
"32.7336","-117.1831","1/19/2014","",""
"32.7336","-117.1831","1/20/2014","",""
"32.7336","-117.1831","1/21/2014","",""
"32.7336","-117.1831","1/22/2014","",""
"32.7336","-117.1831","1/23/2014","",""
"32.7336","-117.1831","1/24/2014","",""
"32.7336","-117.1831","1/25/2014","",""
"32.7336","-117.1831","1/26/2014","",""
"32.7336","-117.1831","1/27/2014","",""
"32.7336","-117.1831","1/28/2014","",""
"32.7336","-117.1831","1/29/2014","",""
"32.7336","-117.1831","1/30/2014","",""
"32.7336","-117.1831","1/31/2014","",""
"32.7336","-117.1831","2/1/2014","",""
"32.7336","-117.1831","2/2/2014","",""
"32.7336","-117.1831","2/3/2014","",""
"32.7336","-117.1831","2/4/2014","",""
"32.7336","-117.1831","2/5/2014","",""
"32.7336","-117.1831","2/6/2014","",""
"32.7336","-117.1831","2/7/2014","1",""
"32.7336","-117.1831","2/8/2014","",""
"32.7336","-117.1831","2/9/2014","",""
"32.7336","-117.1831","2/10/2014","",""
"32.7336","-117.1831","2/11/2014","",""
"32.7336","-117.1831","2/12/2014","",""
"32.7336","-117.1831","2/13/2014","",""
"32.7336","-117.1831","2/14/2014","",""
"32.7336","-117.1831","2/15/2014","1",""
"32.7336","-117.1831","2/16/2014","",""
"32.7336","-117.1831","2/17/2014","",""
"32.7336","-117.1831","2/18/2014","",""
"32.7336","-117.1831","2/19/2014","",""
"32.7336","-117.1831","2/20/2014","",""
"32.7336","-117.1831","2/21/2014","",""
"32.7336","-117.1831","2/22/2014","",""
"32.7336","-117.1831","2/23/2014","",""
"32.7336","-117.1831","2/24/2014","",""
"32.7336","-117.1831","2/25/2014","",""
"32.7336","-117.1831","2/26/2014","",""
"32.7336","-117.1831","2/27/2014","",""
"32.7336","-117.1831","2/28/2014","",""
"32.7336","-117.1831","3/1/2014","",""
"32.7336","-117.1831","3/2/2014","1",""
"32.7336","-117.1831","3/3/2014","",""
"32.7336","-117.1831","3/4/2014","",""
"32.7336","-117.1831","3/5/2014","",""
"32.7336","-117.1831","3/6/2014","",""
"32.7336","-117.1831","3/7/2014","",""
"32.7336","-117.1831","3/8/2014","",""
"32.7336","-117.1831","3/9/2014","",""
"32.7336","-117.1831","3/10/2014","",""
"32.7336","-117.1831","3/11/2014","",""
"32.7336","-117.1831","3/12/2014","",""
"32.7336","-117.1831","3/13/2014","",""
"32.7336","-117.1831","3/14/2014","",""
"32.7336","-117.1831","3/15/2014","",""
"32.7336","-117.1831","3/16/2014","",""
"32.7336","-117.1831","3/17/2014","",""
"32.7336","-117.1831","3/18/2014","",""
"32.7336","-117.1831","3/19/2014","",""
"32.7336","-117.1831","3/20/2014","",""
"32.7336","-117.1831","3/21/2014","",""
"32.7336","-117.1831","3/22/2014","",""
"32.7336","-117.1831","3/23/2014","",""
"32.7336","-117.1831","3/24/2014","",""
"32.7336","-117.1831","3/25/2014","",""
"32.7336","-117.1831","3/26/2014","",""
"32.7336","-117.1831","3/27/2014","",""
"32.7336","-117.1831","3/28/2014","",""
"32.7336","-117.1831","3/29/2014","",""
"32.7336","-117.1831","3/30/2014","",""
"32.7336","-117.1831","3/31/2014","",""
"32.7336","-117.1831","4/1/2014","",""
"32.7336","-117.1831","4/2/2014","",""
"32.7336","-117.1831","4/3/2014","",""
"32.7336","-117.1831","4/4/2014","",""
"32.7336","-117.1831","4/5/2014","",""
"32.7336","-117.1831","4/6/2014","",""
"32.7336","-117.1831","4/7/2014","",""
"32.7336","-117.1831","4/8/2014","",""
"32.7336","-117.1831","4/9/2014","",""
"32.7336","-117.1831","4/10/2014","",""
"32.7336","-117.1831","4/11/2014","",""
"32.7336","-117.1831","4/12/2014","",""
"32.7336","-117.1831","4/13/2014","",""
"32.7336","-117.1831","4/14/2014","",""
"32.7336","-117.1831","4/15/2014","",""
"32.7336","-117.1831","4/16/2014","",""
"32.7336","-117.1831","4/17/2014","",""
"32.7336","-117.1831","4/18/2014","",""
"32.7336","-117.1831","4/19/2014","",""
"32.7336","-117.1831","4/20/2014","",""
"32.7336","-117.1831","4/21/2014","",""
"32.7336","-117.1831","4/22/2014","",""
"32.7336","-117.1831","4/23/2014","",""
"32.7336","-117.1831","4/24/2014","",""
"32.7336","-117.1831","4/25/2014","",""
"32.7336","-117.1831","4/26/2014","1",""
"32.7336","-117.1831","4/27/2014","",""
"32.7336","-117.1831","4/28/2014","",""
"32.7336","-117.1831","4/29/2014","",""
"32.7336","-117.1831","4/30/2014","",""
"32.7336","-117.1831","5/1/2014","",""
"32.7336","-117.1831","5/2/2014","",""
"32.7336","-117.1831","5/3/2014","",""
"32.7336","-117.1831","5/4/2014","",""
"32.7336","-117.1831","5/5/2014","",""
"32.7336","-117.1831","5/6/2014","",""
"32.7336","-117.1831","5/7/2014","",""
"32.7336","-117.1831","5/8/2014","",""
"32.7336","-117.1831","5/9/2014","",""
"32.7336","-117.1831","5/10/2014","",""
"32.7336","-117.1831","5/11/2014","",""
"32.7336","-117.1831","5/12/2014","",""
"32.7336","-117.1831","5/13/2014","",""
"32.7336","-117.1831","5/14/2014","",""
"32.7336","-117.1831","5/15/2014","",""
"32.7336","-117.1831","5/16/2014","1",""
"32.7336","-117.1831","5/17/2014","",""
"32.7336","-117.1831","5/18/2014","",""
"32.7336","-117.1831","5/19/2014","",""
"32.7336","-117.1831","5/20/2014","",""
"32.7336","-117.1831","5/21/2014","",""
"32.7336","-117.1831","5/22/2014","",""
"32.7336","-117.1831","5/23/2014","",""
"32.7336","-117.1831","5/24/2014","",""
"32.7336","-117.1831","5/25/2014","",""
"32.7336","-117.1831","5/26/2014","",""
"32.7336","-117.1831","5/27/2014","",""
"32.7336","-117.1831","5/28/2014","",""
"32.7336","-117.1831","5/29/2014","",""
"32.7336","-117.1831","5/30/2014","",""
"32.7336","-117.1831","5/31/2014","",""
"32.7336","-117.1831","6/1/2014","",""
"32.7336","-117.1831","6/2/2014","",""
"32.7336","-117.1831","6/3/2014","",""
"32.7336","-117.1831","6/4/2014","",""
"32.7336","-117.1831","6/5/2014","",""
"32.7336","-117.1831","6/6/2014","",""
"32.7336","-117.1831","6/7/2014","",""
"32.7336","-117.1831","6/8/2014","",""
"32.7336","-117.1831","6/9/2014","",""
"32.7336","-117.1831","6/10/2014","",""
"32.7336","-117.1831","6/11/2014","",""
"32.7336","-117.1831","6/12/2014","",""
"32.7336","-117.1831","6/13/2014","",""
"32.7336","-117.1831","6/14/2014","",""
"32.7336","-117.1831","6/15/2014","",""
"32.7336","-117.1831","6/16/2014","",""
"32.7336","-117.1831","6/17/2014","",""
"32.7336","-117.1831","6/18/2014","",""
"32.7336","-117.1831","6/19/2014","",""
"32.7336","-117.1831","6/20/2014","",""
"32.7336","-117.1831","6/21/2014","",""
"32.7336","-117.1831","6/22/2014","",""
"32.7336","-117.1831","6/23/2014","",""
"32.7336","-117.1831","6/24/2014","",""
"32.7336","-117.1831","6/25/2014","",""
"32.7336","-117.1831","6/26/2014","",""
"32.7336","-117.1831","6/27/2014","",""
"32.7336","-117.1831","6/28/2014","",""
"32.7336","-117.1831","6/29/2014","",""
"32.7336","-117.1831","6/30/2014","",""
"32.7336","-117.1831","7/1/2014","",""
"32.7336","-117.1831","7/2/2014","",""
"32.7336","-117.1831","7/3/2014","",""
"32.7336","-117.1831","7/4/2014","",""
"32.7336","-117.1831","7/5/2014","",""
"32.7336","-117.1831","7/6/2014","",""
"32.7336","-117.1831","7/7/2014","",""
"32.7336","-117.1831","7/8/2014","",""
"32.7336","-117.1831","7/9/2014","",""
"32.7336","-117.1831","7/10/2014","",""
"32.7336","-117.1831","7/11/2014","",""
"32.7336","-117.1831","7/12/2014","",""
"32.7336","-117.1831","7/13/2014","",""
"32.7336","-117.1831","7/14/2014","",""
"32.7336","-117.1831","7/15/2014","",""
"32.7336","-117.1831","7/16/2014","",""
"32.7336","-117.1831","7/17/2014","",""
"32.7336","-117.1831","7/18/2014","",""
"32.7336","-117.1831","7/19/2014","",""
"32.7336","-117.1831","7/20/2014","",""
"32.7336","-117.1831","7/21/2014","",""
"32.7336","-117.1831","7/22/2014","",""
"32.7336","-117.1831","7/23/2014","",""
"32.7336","-117.1831","7/24/2014","",""
"32.7336","-117.1831","7/25/2014","",""
"32.7336","-117.1831","7/26/2014","",""
"32.7336","-117.1831","7/27/2014","",""
"32.7336","-117.1831","7/28/2014","",""
"32.7336","-117.1831","7/29/2014","",""
"32.7336","-117.1831","7/30/2014","",""
"32.7336","-117.1831","7/31/2014","",""
"32.7336","-117.1831","8/1/2014","",""
"32.7336","-117.1831","8/2/2014","",""
"32.7336","-117.1831","8/3/2014","",""
"32.7336","-117.1831","8/4/2014","",""
"32.7336","-117.1831","8/5/2014","",""
"32.7336","-117.1831","8/6/2014","",""
"32.7336","-117.1831","8/7/2014","",""
"32.7336","-117.1831","8/8/2014","",""
"32.7336","-117.1831","8/9/2014","",""
"32.7336","-117.1831","8/10/2014","",""
"32.7336","-117.1831","8/11/2014","",""
"32.7336","-117.1831","8/12/2014","",""
"32.7336","-117.1831","8/13/2014","",""
"32.7336","-117.1831","8/14/2014","",""
"32.7336","-117.1831","8/15/2014","",""
"32.7336","-117.1831","8/16/2014","",""
"32.7336","-117.1831","8/17/2014","",""
"32.7336","-117.1831","8/18/2014","",""
"32.7336","-117.1831","8/19/2014","",""
"32.7336","-117.1831","8/20/2014","",""
"32.7336","-117.1831","8/21/2014","",""
"32.7336","-117.1831","8/22/2014","",""
"32.7336","-117.1831","8/23/2014","",""
"32.7336","-117.1831","8/24/2014","",""
"32.7336","-117.1831","8/25/2014","",""
"32.7336","-117.1831","8/26/2014","",""
"32.7336","-117.1831","8/27/2014","",""
"32.7336","-117.1831","8/28/2014","",""
"32.7336","-117.1831","8/29/2014","",""
"32.7336","-117.1831","8/30/2014","",""
"32.7336","-117.1831","8/31/2014","",""
"32.7336","-117.1831","9/1/2014","",""
"32.7336","-117.1831","9/2/2014","",""
"32.7336","-117.1831","9/3/2014","",""
"32.7336","-117.1831","9/4/2014","",""
"32.7336","-117.1831","9/5/2014","",""
"32.7336","-117.1831","9/6/2014","",""
"32.7336","-117.1831","9/7/2014","",""
"32.7336","-117.1831","9/8/2014","",""
"32.7336","-117.1831","9/9/2014","",""
"32.7336","-117.1831","9/10/2014","",""
"32.7336","-117.1831","9/11/2014","",""
"32.7336","-117.1831","9/12/2014","",""
"32.7336","-117.1831","9/13/2014","1",""
"32.7336","-117.1831","9/14/2014","",""
"32.7336","-117.1831","9/15/2014","1",""
"32.7336","-117.1831","9/16/2014","",""
"32.7336","-117.1831","9/17/2014","",""
"32.7336","-117.1831","9/18/2014","",""
"32.7336","-117.1831","9/19/2014","1",""
"32.7336","-117.1831","9/20/2014","",""
"32.7336","-117.1831","9/21/2014","",""
"32.7336","-117.1831","9/22/2014","",""
"32.7336","-117.1831","9/23/2014","1",""
"32.7336","-117.1831","9/24/2014","1",""
"32.7336","-117.1831","9/25/2014","",""
"32.7336","-117.1831","9/26/2014","1",""
"32.7336","-117.1831","9/27/2014","",""
"32.7336","-117.1831","9/28/2014","",""
"32.7336","-117.1831","9/29/2014","",""
"32.7336","-117.1831","9/30/2014","",""
"32.7336","-117.1831","10/1/2014","",""
"32.7336","-117.1831","10/2/2014","",""
"32.7336","-117.1831","10/3/2014","",""
"32.7336","-117.1831","10/4/2014","1","1"
"32.7336","-117.1831","10/5/2014","1","1"
"32.7336","-117.1831","10/6/2014","1",""
"32.7336","-117.1831","10/7/2014","1",""
"32.7336","-117.1831","10/8/2014","1","1"
"32.7336","-117.1831","10/9/2014","",""
"32.7336","-117.1831","10/10/2014","",""
"32.7336","-117.1831","10/11/2014","",""
"32.7336","-117.1831","10/12/2014","1",""
"32.7336","-117.1831","10/13/2014","1",""
"32.7336","-117.1831","10/14/2014","",""
"32.7336","-117.1831","10/15/2014","",""
"32.7336","-117.1831","10/16/2014","",""
"32.7336","-117.1831","10/17/2014","",""
"32.7336","-117.1831","10/18/2014","",""
"32.7336","-117.1831","10/19/2014","",""
"32.7336","-117.1831","10/20/2014","",""
"32.7336","-117.1831","10/21/2014","",""
"32.7336","-117.1831","10/22/2014","1",""
"32.7336","-117.1831","10/23/2014","1",""
"32.7336","-117.1831","10/24/2014","",""
"32.7336","-117.1831","10/25/2014","",""
"32.7336","-117.1831","10/26/2014","",""
"32.7336","-117.1831","10/27/2014","",""
"32.7336","-117.1831","10/28/2014","",""
"32.7336","-117.1831","10/29/2014","",""
"32.7336","-117.1831","10/30/2014","1",""
"32.7336","-117.1831","10/31/2014","",""
"32.7336","-117.1831","11/1/2014","1",""
"32.7336","-117.1831","11/2/2014","1",""
"32.7336","-117.1831","11/3/2014","",""
"32.7336","-117.1831","11/4/2014","",""
"32.7336","-117.1831","11/5/2014","",""
"32.7336","-117.1831","11/6/2014","",""
"32.7336","-117.1831","11/7/2014","",""
"32.7336","-117.1831","11/8/2014","1",""
"32.7336","-117.1831","11/9/2014","1","1"
